Cust_ID,Block,Ship_mode,Discount,Weight_gm,Cust_calls,Prior_purchases,Priority,Gender,Cust_rating,Cost,Timeliness
8418,D,Road,8,5069,4,7,medium,M,4,258,0
8419,F,Road,28,2005,4,3,medium,M,1,182,1
8420,B,Road,6,5280,3,2,medium,M,2,271,1
8421,F,Flight,57,1911,4,3,medium,F,3,158,1
8422,A,Road,5,5735,4,4,medium,M,5,168,1
8423,F,Flight,3,5274,5,4,high,F,5,225,1
8424,C,Flight,16,2494,4,4,medium,M,4,212,1
8425,F,Flight,10,4779,2,3,medium,F,3,263,0
8426,A,Ship,39,1402,3,2,low,M,3,148,1
8427,B,Road,5,4643,3,3,low,F,1,207,1
8428,F,Ship,5,5250,4,4,high,M,2,167,0
8429,C,Ship,2,5182,2,6,low,F,1,248,0
8430,A,Ship,26,1715,3,2,low,M,1,180,1
8431,A,Ship,4,4195,5,3,medium,F,3,266,0
8432,A,Ship,9,5920,6,3,medium,M,4,242,0
8433,C,Ship,3,5284,4,3,low,M,2,179,0
8434,F,Ship,1,1836,5,3,medium,M,3,163,0
8435,D,Ship,3,5243,4,5,low,F,4,272,0
8436,C,Ship,4,4743,4,3,medium,M,2,271,1
8437,A,Ship,1,4846,6,6,low,F,2,246,0
8438,C,Ship,63,1615,4,2,medium,F,3,142,1
8439,D,Flight,9,4396,4,5,low,M,1,249,0
8440,C,Road,51,3151,4,2,low,M,5,196,1
8441,F,Ship,3,5208,3,2,medium,F,5,228,0
8442,F,Ship,10,5772,3,10,medium,M,3,153,0
8443,C,Flight,9,4316,3,2,medium,F,1,185,0
8444,C,Ship,2,5427,5,3,medium,M,4,196,1
8445,A,Ship,20,1940,3,4,low,F,1,163,1
8446,A,Flight,5,4713,5,2,low,M,3,244,0
8447,C,Ship,9,4069,3,3,low,M,2,170,0
8448,A,Road,1,1984,5,6,low,F,5,239,0
8449,D,Ship,3,5398,2,4,low,M,4,100,0
8450,D,Ship,10,1553,6,4,medium,F,5,310,0
8451,F,Ship,1,5004,4,4,medium,F,3,195,0
8452,A,Road,4,1482,5,5,low,F,5,253,0
8453,F,Ship,15,1429,3,8,low,F,4,145,1
8454,F,Ship,9,4310,3,5,medium,F,2,149,0
8455,C,Ship,7,5977,4,3,medium,F,2,223,0
8456,F,Ship,4,5479,3,3,medium,M,3,192,0
8457,F,Ship,1,1063,4,4,low,M,2,179,1
8458,F,Ship,10,5638,4,2,medium,F,1,182,0
8459,B,Ship,5,1712,6,4,low,M,3,309,0
8460,F,Ship,4,5855,4,2,low,M,3,199,0
8461,B,Ship,19,2703,3,3,low,F,5,212,1
8462,B,Ship,3,1665,5,6,low,F,1,263,1
8463,F,Flight,17,3844,4,2,low,M,2,241,1
8464,B,Ship,3,4047,3,3,medium,M,4,241,0
8465,B,Ship,7,4435,5,3,high,F,4,191,1
8466,C,Road,10,4726,2,4,medium,F,1,130,0
8467,C,Ship,10,5308,5,3,low,M,1,136,0
8468,F,Ship,1,1581,6,4,medium,F,1,287,0
8469,A,Flight,4,4600,5,5,low,F,2,131,1
8470,A,Road,5,5324,4,2,low,M,1,245,1
8471,C,Ship,3,2546,4,3,low,F,1,221,1
8472,B,Road,2,4987,5,2,low,F,1,236,1
8473,B,Ship,43,1958,2,3,low,M,4,136,1
8474,F,Road,10,4212,4,3,low,M,2,181,1
8475,A,Ship,35,1183,3,2,low,F,4,178,1
8476,F,Ship,8,5486,3,3,medium,F,3,202,1
8477,B,Ship,28,1528,4,2,low,M,1,138,1
8478,D,Ship,3,4907,5,3,medium,F,1,143,1
8479,F,Ship,8,5813,3,2,low,M,3,165,0
8480,C,Ship,9,5994,4,3,low,F,3,261,1
8481,A,Ship,8,5021,3,2,low,F,5,161,0
8482,F,Ship,4,1297,3,2,low,F,1,141,1
8483,F,Ship,1,1130,6,4,low,M,4,244,1
8484,F,Ship,1,5815,4,3,low,F,2,246,1
8485,A,Ship,9,5794,4,3,low,F,5,240,1
8486,D,Ship,5,4058,3,3,medium,M,5,211,1
8487,D,Road,1,1384,6,4,low,F,4,305,0
8488,A,Flight,7,5140,4,4,low,M,3,267,0
8489,C,Ship,9,1401,6,4,low,F,3,304,0
8490,C,Ship,58,2586,2,3,low,F,4,191,1
8491,D,Ship,7,4501,3,6,low,M,3,239,1
8492,F,Ship,9,4668,3,6,low,F,4,189,1
8493,B,Ship,10,4008,5,3,low,M,1,174,0
8494,F,Road,10,5642,3,2,low,F,1,160,1
8495,F,Road,2,5825,4,2,low,F,1,242,0
8496,B,Road,6,1135,7,4,high,M,5,291,0
8497,C,Road,7,4344,5,6,low,F,1,258,0
8498,B,Road,10,1042,5,5,low,F,4,239,1
8499,F,Flight,7,4649,2,2,low,M,5,172,0
8500,A,Road,6,5737,4,2,low,F,1,166,0
8501,F,Ship,4,4683,3,3,low,F,2,160,0
8502,B,Flight,4,5368,3,2,medium,F,5,256,1
8503,A,Ship,5,4456,2,2,medium,F,1,202,0
8504,C,Road,37,1234,3,2,high,F,5,165,1
8505,F,Road,5,5183,3,3,medium,M,4,168,0
8506,D,Flight,10,4925,3,3,medium,M,4,199,1
8507,D,Ship,7,1989,7,4,medium,F,3,310,0
8508,C,Road,5,4342,3,2,medium,F,4,196,1
8509,A,Ship,5,4880,3,5,low,M,2,271,0
8510,F,Ship,10,4546,3,3,low,M,1,196,0
8511,D,Ship,10,4663,5,3,medium,F,4,222,0
8512,B,Ship,3,1540,5,6,medium,F,2,232,0
8513,F,Flight,1,1080,6,4,medium,M,3,297,0
8514,D,Ship,1,4020,3,3,low,M,4,246,1
8515,C,Ship,5,5791,5,2,low,M,5,172,0
8516,D,Flight,8,5156,6,5,low,M,1,191,1
8517,D,Ship,1,1248,6,4,medium,F,5,268,1
8518,D,Ship,30,2669,4,3,medium,F,1,252,1
8519,C,Ship,47,2336,4,2,high,M,3,261,1
8520,C,Flight,16,3781,4,5,medium,M,5,187,1
8521,C,Ship,8,4485,5,2,medium,M,1,145,1
8522,A,Ship,10,4528,5,4,low,F,4,140,0
8523,F,Ship,7,4090,4,3,low,F,4,246,0
8524,F,Flight,19,1311,5,2,medium,M,2,156,1
8525,A,Ship,40,1723,3,3,high,M,2,173,1
8526,F,Ship,7,5099,4,3,low,F,4,197,0
8527,A,Road,6,6000,3,2,low,M,4,211,0
8528,C,Flight,8,4837,3,2,medium,F,4,138,0
8529,F,Ship,5,1041,4,5,low,F,1,237,0
8530,C,Ship,7,4955,4,2,medium,M,2,247,1
8531,F,Flight,3,4409,4,3,low,F,1,269,1
8532,F,Ship,3,1148,3,4,medium,F,4,177,0
8533,C,Ship,16,2245,4,3,medium,M,5,264,1
8534,D,Road,33,2741,4,3,low,F,2,183,1
8535,F,Ship,10,5998,4,3,low,F,3,268,0
8536,F,Ship,8,5525,3,3,low,F,4,147,0
8537,A,Flight,6,4573,4,2,medium,F,2,243,0
8538,F,Flight,7,1819,5,5,medium,M,5,258,0
8539,D,Flight,2,1189,6,4,medium,M,1,249,1
8540,A,Ship,10,4406,2,2,low,F,5,231,1
8541,F,Ship,55,2758,5,3,low,M,4,193,1
8542,D,Ship,20,1823,2,3,low,F,2,137,1
8543,D,Road,2,5442,4,2,medium,F,3,217,0
8544,F,Ship,10,1317,5,4,low,F,3,227,1
8545,D,Ship,56,2596,3,2,low,F,5,225,1
8546,F,Road,3,1379,5,6,low,M,2,257,1
8547,B,Ship,4,5666,4,3,low,F,1,155,0
8548,A,Ship,36,1191,4,4,low,M,5,134,1
8549,C,Flight,4,4495,3,3,medium,F,1,223,1
8550,F,Ship,4,3947,3,3,low,F,1,191,1
8551,F,Road,63,1279,2,6,medium,F,2,148,1
8552,A,Ship,23,2426,3,2,high,M,5,251,1
8553,C,Ship,34,1575,2,2,medium,M,2,173,1
8554,B,Flight,4,5265,5,3,low,M,5,173,1
8555,A,Ship,1,4407,2,2,high,M,2,180,0
8556,F,Road,5,5398,5,3,low,F,5,156,1
8557,F,Ship,27,1207,4,3,medium,F,3,158,1
8558,A,Flight,4,5180,4,3,medium,M,5,133,1
8559,F,Ship,25,1538,4,6,medium,M,5,113,1
8560,F,Ship,7,4723,3,6,medium,M,2,201,1
8561,D,Ship,21,1636,3,4,medium,F,2,149,1
8562,C,Road,45,1395,4,3,low,F,3,163,1
8563,A,Ship,3,4113,4,2,low,M,1,247,0
8564,A,Ship,3,5171,3,8,low,F,2,261,0
8565,C,Ship,7,4768,3,4,medium,M,2,204,0
8566,A,Ship,7,1706,6,4,low,F,4,272,1
8567,A,Flight,60,3922,3,3,medium,F,2,241,1
8568,D,Flight,8,4901,3,7,medium,M,2,135,0
8569,D,Ship,8,5986,4,3,high,M,3,251,1
8570,F,Ship,18,1369,4,2,low,M,4,179,1
8571,C,Ship,9,1312,5,5,low,F,3,243,1
8572,F,Road,3,5683,6,3,low,F,1,259,0
8573,C,Ship,54,3706,4,2,low,M,2,276,1
8574,C,Flight,1,1977,6,4,medium,M,5,253,0
8575,B,Ship,3,4154,3,2,medium,F,4,259,1
8576,F,Road,4,5186,3,4,low,M,4,245,1
8577,F,Ship,47,1443,5,4,low,F,1,114,1
8578,A,Flight,5,4851,4,8,medium,M,1,148,1
8579,B,Ship,8,5924,3,2,medium,M,5,186,0
8580,C,Ship,8,1375,6,4,medium,F,3,282,0
8581,F,Ship,10,1067,7,4,medium,F,5,267,0
8582,B,Ship,2,4690,4,4,medium,F,4,205,1
8583,F,Flight,8,5923,4,3,low,F,5,232,0
8584,F,Ship,10,1152,7,5,medium,M,3,308,1
8585,C,Ship,8,5087,3,4,low,F,5,265,1
8586,A,Road,1,4391,3,3,medium,M,1,157,0
8587,D,Ship,5,1616,5,6,medium,M,5,217,0
8588,D,Flight,4,5958,3,2,medium,F,3,139,1
8589,F,Ship,8,1851,4,5,low,F,3,254,0
8590,F,Ship,7,5073,3,3,low,M,1,162,0
8591,D,Road,5,4632,3,5,high,M,4,202,0
8592,D,Ship,18,1294,4,7,medium,F,1,161,1
8593,F,Ship,9,1097,5,2,low,M,2,172,0
8594,F,Flight,2,5797,4,2,medium,M,4,263,1
8595,D,Ship,39,3743,5,3,low,M,2,241,1
8596,F,Ship,6,4175,4,4,low,M,4,157,0
8597,C,Ship,6,1165,7,4,medium,M,5,308,0
8598,A,Ship,9,5459,4,3,low,F,2,249,1
8599,B,Ship,6,1112,4,2,low,M,4,177,1
8600,D,Road,2,5910,3,3,medium,M,2,262,1
8601,B,Ship,5,5915,5,4,low,M,3,215,1
8602,D,Flight,33,3602,4,3,medium,M,2,230,1
8603,F,Ship,6,1201,6,4,low,F,5,266,0
8604,C,Ship,26,2875,4,3,high,F,4,217,1
8605,F,Road,38,1099,3,2,low,M,1,177,1
8606,F,Road,1,4986,4,3,low,F,3,139,0
8607,F,Ship,7,1503,7,5,medium,M,4,302,1
8608,C,Ship,4,4686,4,2,low,M,1,186,1
8609,D,Flight,4,4106,4,2,low,F,5,211,1
8610,C,Ship,1,3624,2,4,medium,M,4,182,1
8611,D,Ship,3,5079,2,4,low,M,3,273,0
8612,C,Road,37,2469,3,2,low,M,2,254,1
8613,D,Ship,54,2526,4,2,low,M,5,232,1
8614,F,Road,31,2415,4,2,medium,M,5,246,1
8615,A,Ship,43,1831,3,3,low,F,1,150,1
8616,B,Ship,8,5000,3,3,medium,F,1,226,0
8617,C,Road,5,1787,5,5,low,M,5,244,0
8618,B,Flight,10,4028,4,2,low,F,2,239,0
8619,A,Ship,4,5192,5,4,medium,F,3,280,0
8620,D,Ship,8,5287,3,3,low,M,2,237,1
8621,D,Flight,43,3339,3,3,medium,M,2,192,1
8622,F,Ship,26,3897,6,5,medium,M,5,249,1
8623,C,Flight,39,3062,3,3,medium,M,1,205,1
8624,A,Ship,1,5244,3,2,low,M,3,203,0
8625,B,Road,7,5536,3,2,medium,M,5,139,0
8626,D,Ship,5,5038,4,4,low,M,4,161,0
8627,F,Flight,20,2637,4,3,low,M,4,207,1
8628,D,Ship,9,4317,3,3,low,F,3,169,1
8629,F,Road,7,1946,3,3,medium,M,4,202,0
8630,B,Ship,4,5280,4,2,low,F,3,268,1
8631,D,Ship,1,5749,3,2,low,M,1,167,0
8632,D,Ship,54,3972,4,3,low,M,1,227,1
8633,A,Flight,9,4060,6,5,high,M,5,143,0
8634,D,Ship,5,1874,4,5,low,F,2,263,0
8635,C,Ship,9,4977,4,3,medium,F,2,258,1
8636,B,Ship,29,1010,4,2,medium,F,3,134,1
8637,F,Ship,35,1852,5,6,low,M,2,195,1
8638,F,Flight,10,4321,3,4,medium,M,5,206,1
8639,F,Road,10,1515,4,5,low,M,2,247,0
8640,B,Ship,4,4767,4,2,medium,F,3,208,1
8641,F,Ship,5,5479,3,10,low,M,4,284,0
8642,F,Ship,5,1411,4,6,low,M,3,242,0
8643,F,Ship,35,3695,4,2,medium,M,5,202,1
8644,D,Ship,7,4159,4,3,medium,M,1,258,0
8645,A,Ship,1,4243,4,4,low,F,3,148,0
8646,F,Ship,13,3891,3,2,low,M,5,224,1
8647,F,Road,33,2701,4,4,medium,F,4,266,1
8648,D,Road,7,4098,3,6,low,F,4,270,1
8649,A,Ship,10,3517,4,3,low,F,2,251,1
8650,D,Ship,3,4429,3,6,high,M,4,263,0
8651,A,Ship,7,4663,3,2,low,F,4,133,0
8652,F,Ship,4,1910,3,3,medium,F,2,150,1
8653,F,Ship,7,5313,3,3,medium,M,4,162,0
8654,B,Road,2,1516,6,4,low,M,4,249,0
8655,C,Ship,7,4203,4,4,medium,M,3,125,1
8656,B,Ship,9,2752,3,3,medium,M,3,250,1
8657,C,Ship,9,1373,5,5,low,M,2,275,0
8658,B,Ship,1,5211,5,4,medium,F,3,150,0
8659,B,Road,6,4747,2,3,medium,F,2,260,0
8660,D,Ship,10,1116,3,6,low,M,3,219,0
8661,B,Ship,2,4059,3,3,low,M,3,272,1
8662,F,Ship,7,4414,4,2,low,M,5,227,0
8663,B,Ship,6,1362,7,4,medium,F,4,243,1
8664,C,Ship,4,5329,3,8,medium,M,3,216,1
8665,D,Ship,28,1915,4,3,low,F,2,238,1
8666,C,Road,9,5151,3,10,high,M,1,242,1
8667,F,Ship,6,5154,4,3,low,M,5,239,1
8668,C,Ship,34,3306,3,3,medium,M,1,181,1
8669,B,Ship,11,3244,4,3,low,F,4,196,1
8670,A,Ship,6,4174,4,3,low,M,4,188,1
8671,C,Ship,7,5905,4,4,low,F,1,240,1
8672,B,Flight,8,5032,3,2,medium,F,3,201,1
8673,C,Ship,56,1154,3,4,low,F,4,113,1
8674,C,Ship,63,3729,5,4,medium,M,3,252,1
8675,B,Ship,44,2419,5,2,medium,F,4,229,1
8676,B,Ship,29,2353,3,4,low,M,2,252,1
8677,C,Ship,8,1164,6,4,low,M,5,308,1
8678,A,Ship,3,1989,7,4,medium,M,3,288,0
8679,F,Ship,1,4886,3,3,low,M,1,189,0
8680,C,Ship,1,1149,4,5,medium,F,1,272,0
8681,F,Ship,9,1192,4,6,low,F,4,242,1
8682,D,Road,5,5465,6,4,low,M,4,220,1
8683,F,Ship,59,1933,3,2,medium,F,2,178,1
8684,F,Ship,2,4651,6,5,medium,M,4,210,0
8685,D,Road,4,4122,4,2,medium,M,1,189,0
8686,F,Ship,8,5761,3,4,low,F,3,237,0
8687,B,Ship,3,4511,4,3,medium,F,2,224,0
8688,D,Ship,9,5672,4,4,low,M,3,173,0
8689,D,Ship,7,4531,3,3,medium,M,4,148,0
8690,F,Ship,11,2073,5,3,low,F,1,212,1
8691,A,Flight,5,5247,5,3,medium,M,5,213,0
8692,C,Ship,3,4719,2,4,medium,M,3,184,0
8693,F,Ship,3,5584,3,7,high,M,2,229,0
8694,D,Ship,2,5389,3,3,medium,M,4,244,0
8695,D,Ship,7,4272,4,7,medium,M,1,233,1
8696,A,Ship,11,1596,4,2,high,M,2,165,1
8697,B,Ship,2,4237,2,6,low,F,1,271,1
8698,B,Ship,10,1026,4,5,medium,M,2,250,1
8699,F,Ship,2,4425,4,2,medium,M,5,222,0
8700,F,Road,9,4811,4,4,low,F,3,243,0
8701,F,Ship,7,5370,3,4,medium,M,3,134,1
8702,D,Flight,50,2720,3,2,low,F,1,214,1
8703,F,Flight,5,1944,5,6,medium,M,4,221,0
8704,C,Flight,47,2447,3,3,low,M,4,196,1
8705,D,Road,10,5632,3,2,low,F,3,255,0
8706,F,Ship,1,1008,4,3,low,F,5,134,0
8707,A,Ship,7,1767,6,4,low,M,1,275,0
8708,A,Ship,4,1373,7,4,medium,F,3,255,0
8709,B,Road,10,4809,3,4,low,M,1,242,1
8710,B,Ship,5,5867,2,2,medium,M,4,144,0
8711,B,Ship,9,4135,5,5,low,M,5,252,0
8712,C,Ship,8,5877,3,3,low,M,5,168,0
8713,B,Flight,10,5559,3,2,low,F,5,108,1
8714,F,Ship,10,4387,3,3,medium,F,3,185,0
8715,A,Ship,1,4165,2,6,medium,F,2,251,1
8716,F,Ship,10,4741,4,3,low,M,4,265,0
8717,C,Ship,59,1481,3,4,medium,F,5,180,1
8718,D,Ship,14,1375,3,10,high,M,2,164,1
8719,F,Ship,63,3046,3,2,medium,F,1,256,1
8720,B,Ship,45,3761,4,3,high,M,3,259,1
8721,D,Ship,2,4374,4,3,medium,M,5,273,0
8722,C,Ship,55,3416,4,2,medium,M,2,274,1
8723,F,Ship,4,1503,4,5,medium,F,4,217,0
8724,D,Ship,1,4076,4,3,low,F,2,236,0
8725,C,Ship,8,4314,4,5,medium,M,5,240,0
8726,A,Road,50,2003,5,4,medium,F,3,213,1
8727,D,Flight,7,4133,5,3,medium,M,1,257,0
8728,C,Ship,26,1683,4,2,low,M,1,142,1
8729,A,Ship,10,5289,5,3,low,M,1,233,0
8730,C,Ship,41,3873,4,3,medium,F,5,192,1
8731,A,Ship,10,1747,6,4,medium,M,2,301,1
8732,F,Flight,9,5555,4,3,medium,F,4,264,1
8733,C,Ship,7,2538,4,3,low,F,3,269,1
8734,D,Flight,2,4270,5,3,low,F,2,205,0
8735,C,Ship,2,5978,5,4,high,F,1,111,1
8736,D,Ship,4,1937,5,6,low,M,5,265,1
8737,B,Flight,6,4053,4,5,low,F,2,255,0
8738,F,Flight,6,1154,7,5,medium,M,5,308,0
8739,C,Road,5,4315,5,3,medium,F,5,259,0
8740,C,Ship,6,1986,4,5,low,M,4,239,1
8741,D,Ship,9,5252,5,2,low,M,1,171,0
8742,F,Road,5,4154,5,2,low,F,2,274,0
8743,F,Ship,40,1270,4,2,low,M,5,175,1
8744,A,Road,8,4002,3,3,low,F,1,226,0
8745,B,Ship,5,4382,5,2,medium,F,1,159,0
8746,F,Ship,1,5028,4,2,low,M,2,222,1
8747,B,Ship,5,5841,5,4,medium,M,1,160,0
8748,C,Road,48,1943,4,3,low,M,4,179,1
8749,D,Ship,3,4562,3,2,low,F,1,232,1
8750,D,Ship,6,1860,5,5,low,F,5,260,0
8751,B,Ship,53,1073,4,2,medium,F,3,135,1
8752,D,Ship,1,5282,4,3,low,M,3,177,0
8753,A,Ship,30,3462,6,3,medium,M,2,195,1
8754,C,Flight,3,1140,5,2,low,M,3,167,1
8755,F,Ship,4,1869,4,6,medium,M,4,251,0
8756,C,Ship,53,1467,4,3,low,F,5,133,1
8757,D,Ship,4,1330,4,3,low,M,4,184,1
8758,D,Road,2,5205,3,3,low,F,3,158,1
8759,C,Ship,63,1807,5,3,medium,M,2,150,1
8760,F,Ship,4,4619,3,3,medium,M,1,204,1
8761,A,Ship,9,4839,5,6,medium,M,1,176,1
8762,D,Ship,1,5094,3,3,low,F,3,181,1
8763,B,Ship,1,5073,3,3,low,M,5,251,0
8764,C,Ship,44,1692,4,4,medium,F,4,132,1
8765,F,Road,10,1660,5,5,medium,F,3,268,0
8766,C,Ship,5,4681,3,2,medium,M,3,257,1
8767,B,Ship,1,1246,6,4,low,F,4,279,1
8768,F,Road,7,5963,3,4,medium,F,4,190,1
8769,F,Flight,6,3592,5,5,low,M,4,245,1
8770,B,Ship,60,2671,4,2,medium,F,1,233,1
8771,F,Road,7,1316,3,2,medium,M,1,135,1
8772,F,Ship,10,1274,5,5,low,F,2,266,1
8773,F,Road,10,5001,5,2,medium,F,4,229,0
8774,C,Ship,1,5211,4,2,medium,F,4,197,0
8775,C,Road,7,5719,3,2,medium,M,3,162,1
8776,A,Ship,10,4147,3,4,medium,M,3,224,0
8777,F,Ship,8,4754,3,2,low,M,5,143,1
8778,F,Ship,1,5356,2,2,low,M,3,266,0
8779,C,Road,2,4459,3,3,low,M,2,272,1
8780,A,Flight,5,4814,5,3,medium,F,5,137,0
8781,A,Ship,19,1387,4,2,medium,M,2,136,1
8782,A,Ship,10,1610,7,4,medium,F,3,245,1
8783,D,Road,50,2020,4,4,low,M,4,235,1
8784,D,Ship,63,1223,3,3,high,M,3,99,1
8785,C,Flight,4,4399,4,3,low,M,3,181,1
8786,F,Ship,10,4262,4,3,medium,F,4,206,0
8787,A,Ship,1,5585,4,4,medium,M,5,199,1
8788,F,Ship,10,5993,3,3,medium,M,2,213,1
8789,A,Ship,2,4332,4,2,low,F,2,226,0
8790,A,Flight,8,1886,2,5,low,F,1,164,0
8791,B,Flight,10,4230,4,2,low,M,1,254,1
8792,C,Ship,9,1803,3,3,medium,F,1,164,1
8793,F,Ship,27,2451,5,2,low,M,1,235,1
8794,C,Ship,3,2353,4,3,high,M,2,191,1
8795,A,Ship,9,5354,4,3,medium,F,1,193,0
8796,C,Ship,2,4320,4,3,medium,F,4,196,1
8797,D,Flight,37,3650,3,3,high,F,4,209,1
8798,F,Ship,16,3444,4,3,medium,F,3,217,1
8799,F,Flight,1,4604,5,2,medium,M,5,255,1
8800,B,Road,8,1748,7,4,low,F,5,287,0
8801,F,Ship,37,1993,5,3,medium,F,5,145,1
8802,C,Ship,1,4727,5,3,low,M,4,230,0
8803,F,Ship,47,1611,3,3,low,M,1,137,1
8804,F,Ship,9,4374,6,8,low,F,4,137,1
8805,A,Ship,60,2581,3,2,low,F,3,193,1
8806,F,Flight,5,5253,4,5,medium,M,1,219,0
8807,D,Ship,15,1522,2,3,low,F,1,127,1
8808,D,Road,3,4375,4,2,low,M,3,227,0
8809,B,Ship,3,1933,5,5,low,M,5,236,1
8810,D,Ship,1,5855,3,6,medium,M,2,279,0
8811,B,Ship,6,1529,6,6,low,F,5,165,1
8812,D,Flight,2,1550,5,6,low,M,5,232,1
8813,A,Ship,7,4594,4,2,medium,F,5,142,1
8814,F,Ship,6,5721,3,3,medium,F,3,194,1
8815,C,Ship,4,4323,5,3,low,M,2,181,0
8816,F,Flight,20,2217,4,4,low,F,5,227,1
8817,C,Ship,8,4921,5,3,medium,F,2,258,0
8818,D,Ship,35,2258,3,3,medium,M,1,192,1
8819,D,Flight,49,1470,4,4,low,F,5,163,1
8820,A,Flight,43,3078,6,5,medium,M,4,249,1
8821,A,Ship,6,5374,3,2,medium,F,4,213,1
8822,A,Flight,9,4390,4,4,low,M,1,263,0
8823,B,Road,5,5008,4,4,low,M,3,207,1
8824,F,Ship,46,3223,3,3,medium,F,4,229,1
8825,F,Ship,47,3678,3,2,low,F,1,215,1
8826,D,Ship,55,1847,3,2,medium,M,3,140,1
8827,D,Flight,4,1667,5,5,low,F,5,271,0
8828,C,Ship,9,4091,4,2,medium,F,1,228,0
8829,A,Road,1,4240,3,5,low,F,4,162,1
8830,A,Ship,26,1863,4,3,medium,M,2,149,1
8831,C,Ship,3,4398,3,4,medium,F,1,256,1
8832,C,Road,1,1622,6,4,low,F,1,302,1
8833,F,Ship,26,1464,4,3,high,M,1,152,1
8834,A,Road,1,1483,5,5,medium,M,2,262,0
8835,C,Ship,59,1307,3,3,high,F,2,158,1
8836,A,Ship,3,1667,4,4,low,F,1,204,0
8837,A,Ship,7,5980,5,3,medium,F,2,150,0
8838,A,Ship,1,4643,5,2,medium,M,1,133,0
8839,F,Ship,60,3368,4,2,low,M,2,198,1
8840,B,Flight,1,4837,5,4,medium,F,3,267,1
8841,F,Ship,5,5177,4,4,medium,F,3,175,1
8842,B,Ship,5,5931,4,3,medium,F,2,184,1
8843,B,Ship,6,1123,6,4,low,F,2,306,0
8844,B,Ship,3,5618,4,3,low,M,1,145,1
8845,D,Flight,18,2715,3,3,medium,M,2,190,1
8846,B,Road,35,1547,2,3,medium,M,2,163,1
8847,C,Ship,10,4200,3,3,medium,M,1,134,0
8848,A,Ship,55,2923,3,3,low,F,4,267,1
8849,C,Ship,3,4006,3,4,high,M,3,271,1
8850,C,Ship,10,4390,3,2,medium,F,1,219,1
8851,D,Ship,3,4509,4,3,low,M,4,259,0
8852,A,Ship,2,5804,4,2,medium,F,2,137,1
8853,B,Flight,33,1837,4,3,low,M,5,160,1
8854,C,Ship,8,5272,3,3,medium,M,5,147,1
8855,F,Ship,2,1541,4,5,low,F,3,264,0
8856,C,Ship,4,4363,4,4,medium,M,4,272,1
8857,F,Ship,47,1250,4,3,medium,M,1,141,1
8858,D,Ship,5,5661,3,2,medium,F,3,208,0
8859,F,Flight,6,4258,4,5,low,F,4,196,0
8860,D,Ship,6,1344,7,4,low,F,5,253,1
8861,F,Road,7,4960,3,2,medium,F,3,242,0
8862,D,Ship,1,5779,5,5,medium,M,4,161,1
8863,D,Ship,6,5684,2,3,low,M,5,254,0
8864,B,Ship,4,5345,4,3,low,M,2,261,1
8865,F,Ship,2,5506,5,3,medium,M,5,151,0
8866,F,Ship,7,1064,5,6,low,M,3,254,0
8867,C,Ship,37,3023,5,3,high,F,1,259,1
8868,D,Ship,7,5113,3,3,medium,F,4,265,0
8869,D,Ship,3,4138,2,5,medium,M,2,161,0
8870,C,Flight,4,5659,3,3,low,F,5,169,0
8871,F,Ship,26,2053,4,3,high,M,5,216,1
8872,F,Ship,21,2053,5,2,medium,F,3,238,1
8873,F,Ship,5,5604,3,4,low,M,4,153,1
8874,B,Road,3,5964,2,3,medium,F,5,127,0
8875,F,Ship,5,5624,4,2,medium,F,4,253,0
8876,A,Ship,55,3842,2,3,medium,F,3,211,1
8877,D,Ship,1,5881,4,3,low,M,3,144,0
8878,A,Ship,9,5517,5,2,low,F,4,269,0
8879,F,Ship,1,5320,4,2,high,F,4,233,0
8880,A,Ship,44,2075,4,3,low,F,4,209,1
8881,B,Road,20,2731,3,2,low,M,2,268,1
8882,F,Ship,2,5512,3,3,medium,M,4,141,0
8883,F,Road,62,1909,3,2,medium,M,1,132,1
8884,F,Flight,1,4596,4,4,low,M,3,206,1
8885,A,Flight,5,1272,4,6,low,M,4,216,0
8886,A,Ship,6,5772,4,2,low,M,4,245,0
8887,B,Ship,4,5363,5,3,low,M,2,218,1
8888,F,Road,3,5920,4,3,low,F,2,174,0
8889,F,Ship,53,1564,5,3,low,F,5,167,1
8890,A,Ship,1,1526,5,5,low,F,5,237,0
8891,F,Ship,8,4028,3,4,low,F,1,250,1
8892,B,Ship,6,1429,5,6,medium,M,5,221,0
8893,F,Ship,2,5821,5,4,high,M,1,148,1
8894,B,Ship,3,1418,7,5,medium,F,1,244,1
8895,C,Ship,10,1495,6,4,low,F,3,295,0
8896,B,Ship,2,4343,4,3,medium,F,5,157,1
8897,F,Ship,46,3174,3,2,medium,F,2,200,1
8898,D,Ship,10,5382,5,4,medium,M,3,178,1
8899,F,Ship,10,5164,3,4,high,M,5,147,1
8900,B,Ship,5,4974,5,6,medium,M,4,228,1
8901,C,Ship,23,1442,6,4,medium,F,1,104,1
8902,D,Ship,8,5471,3,3,medium,F,5,175,1
8903,A,Ship,10,5258,3,2,low,F,4,166,0
8904,B,Ship,63,1220,4,3,medium,F,2,173,1
8905,B,Ship,4,3757,5,2,low,M,3,201,1
8906,C,Flight,1,4881,3,2,medium,M,5,138,1
8907,A,Ship,58,1252,5,4,low,M,4,157,1
8908,B,Ship,2,5861,4,3,medium,M,1,175,0
8909,F,Flight,21,3307,4,3,low,M,4,212,1
